Id,Label,degree_centrality,in_degree_centrality,out_degree_centrality,eigenvector_centrality,clustering_coefficient,pagerank,betweenness_centrality,closeness_centrality,community,bridging_node
182,remojansen,2.7081189405838704e-05,5.416237881167741e-05,0.0,1.8508314819750292e-05,0.0,8.479611632023733e-06,0.0,0.0,401,1
183,blakeembrey,0.0008395168715809999,0.0009207604397985159,0.0007582733033634837,0.00029583840470618223,0.5751633986928104,4.867428294028662e-05,0.00020801950497738685,0.4177777777777778,1068,1
184,nileshsheth,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.3483694540993662,401,1
185,thomasthiebaud,5.416237881167741e-05,0.00010832475762335481,0.0,1.365058946346776e-05,1.0,8.763452868716461e-06,0.0,0.0,1068,1
186,YaIWon,0.00010832475762335481,0.00010832475762335481,0.00010832475762335481,5.091177851090644e-05,1.0,8.657224686897057e-06,0.0,0.3656704405215432,327,1
187,jamen,0.00035205546227590315,0.00027081189405838704,0.00043329903049341926,0.00013853264357034266,0.8055555555555556,1.2642217569861521e-05,1.6177278549762356e-07,0.3753580083718881,401,1
188,limerickgds,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,1.5431087500936843e-05,0.0,8.403616662669883e-06,0.0,0.3354416361085817,782,1
189,onlyurei,0.00013540594702919352,0.00010832475762335481,0.00016248713643503222,3.480283997781119e-05,1.0,8.82246360422549e-06,0.0,0.37785540031049014,327,1
190,ChALkeR,0.020419216812002382,0.01592373937063316,0.02491469425337161,0.02775659826270357,0.04909097019188762,0.0014461077360467599,0.003568552567255863,0.48609129814550645,1068,1
191,0807Jpatel,0.0005416237881167741,0.0005416237881167741,0.0005416237881167741,0.00025520619785707904,0.6,2.7854831753627373e-05,4.826445350116529e-06,0.3801422395760703,539,1
192,sgigli,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,2.3413021975272862e-06,0.0,8.294766276681328e-06,0.0,0.33161403338037077,957,1
193,ma1971001,2.7081189405838704e-05,5.416237881167741e-05,0.0,2.6180923632844327e-05,0.0,8.928717487157489e-06,0.0,0.0,955,1
194,webstrand,0.00016248713643503222,0.00032497427287006444,0.0,9.448051578644679e-05,1.0,1.2313441593461629e-05,0.0,0.0,539,1
195,ykhedher,5.416237881167741e-05,0.00010832475762335481,0.0,8.471626697542396e-06,1.0,8.771091939696226e-06,0.0,0.0,957,1
196,AntouanK,0.00018956832584087093,0.00032497427287006444,5.416237881167741e-05,2.551705594269873e-05,1.0,1.1616649778166901e-05,0.0,0.32992036405005687,1068,1
197,luke-john,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.33445382275002455,539,1
198,priyanshscpp,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.19891719931121035,539,1
199,nbering,0.00010832475762335481,0.00016248713643503222,5.416237881167741e-05,7.610172693588368e-05,1.0,1.0075708019720515e-05,0.0,0.3029292794594835,327,1
200,gandreottola,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,12,0
201,DD0630,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,13,0
202,Gena888,0.00018956832584087093,0.00010832475762335481,0.00027081189405838704,3.238552996627378e-05,0.9,9.714487893838554e-06,1.087778563330399e-09,0.3593840637030006,539,1
203,pavanravuri,0.00010832475762335481,0.00016248713643503222,5.416237881167741e-05,6.536257523024961e-05,0.6666666666666666,1.4687899286131878e-05,4.165323129818019e-07,0.20931232531711663,1068,1
204,loganaden,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.3462720690969135,669,1
205,j3ko,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.30177776793818767,401,1
206,vsemozhetbyt,0.032903645128094024,0.02984347072523425,0.0359638195309538,0.04062778683613083,0.029153126218640323,0.0024147830754535624,0.006228867514173042,0.486004635407381,327,1
207,dtklumpp,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,14,0
208,0wwafa,0.00013540594702919352,0.00027081189405838704,0.0,1.1085270826721082e-05,0.3,2.6729944484434816e-05,0.0,0.0,782,1
209,super-turbo,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,15,0
210,emilyford352,0.00010832475762335481,0.00010832475762335481,0.00010832475762335481,2.5385893359634622e-05,1.0,8.884078858842049e-06,0.0,0.3449148467748058,327,1
211,xRiiZu,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,1068,1
212,MEGAPUNSH,2.7081189405838704e-05,5.416237881167741e-05,0.0,1.5098501692343395e-05,0.0,8.697612291123365e-06,0.0,0.0,327,1
213,liesislukas,5.416237881167741e-05,0.00010832475762335481,0.0,2.6108836550068348e-05,1.0,9.307239645631826e-06,0.0,0.0,1068,1
214,an5er,0.00037913665168174185,0.00027081189405838704,0.00048746140930509667,0.0002794757733777902,1.0,1.7727056115972558e-05,0.0,0.36963714270217496,782,1
215,dylanaraps,0.00021664951524670963,0.00037913665168174185,5.416237881167741e-05,0.00017692155989995615,0.35714285714285715,3.147726774255038e-05,8.097371018369726e-05,0.329928350116189,891,1
216,NekoNyanners,2.7081189405838704e-05,5.416237881167741e-05,0.0,7.049721049605628e-06,0.0,8.388057445865125e-06,0.0,0.0,1068,1
217,Alf71,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.30676268707100257,539,1
218,siordache94,2.7081189405838704e-05,5.416237881167741e-05,0.0,7.049721049605628e-06,0.0,8.388057445865125e-06,0.0,0.0,1068,1
219,ColinTimBarndt,5.416237881167741e-05,0.00010832475762335481,0.0,2.189086517861917e-05,1.0,8.672201494229021e-06,0.0,0.0,957,1
220,packetstracer,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.2761435922369434,401,1
221,dmabupt,0.001002004008016032,0.0008124356821751611,0.001191572333856903,0.002039662884564577,0.70995670995671,4.621645480510704e-05,3.479982933811309e-05,0.4358113509192646,891,1
222,YongLi000,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,1068,1
223,mateonunez,0.00035205546227590315,0.00021664951524670963,0.00048746140930509667,0.0002282018110821704,0.6888888888888889,1.116900212820267e-05,2.1275993128723665e-07,0.3662600096737787,891,1
224,scips,0.00021664951524670963,0.00021664951524670963,0.00021664951524670963,4.475674600736265e-05,1.0,1.1626894628503975e-05,0.0,0.3604389792410419,327,1
225,borgsmidt,8.124356821751611e-05,0.00016248713643503222,0.0,2.8528765138864975e-05,0.6666666666666666,9.939754397456609e-06,0.0,0.0,327,1
226,FullyArticulate,8.124356821751611e-05,5.416237881167741e-05,0.00010832475762335481,2.6796982588779124e-09,0.0,9.096274736587215e-06,8.092021184553893e-09,0.321773412970089,891,1
227,dancastillo,0.00040621784108758055,0.00027081189405838704,0.0005416237881167741,0.0001271020887944133,0.9333333333333333,1.0238819458089253e-05,6.810810441350204e-09,0.3727302559614964,782,1
228,ktyldev,8.124356821751611e-05,0.00016248713643503222,0.0,3.263184576136933e-05,0.3333333333333333,9.324113336026081e-06,0.0,0.0,1068,1
229,bacebu4,0.00027081189405838704,0.00032497427287006444,0.00021664951524670963,4.603091008924897e-05,0.5333333333333333,1.1492533668846145e-05,1.4919744996986878e-06,0.34819261719248945,782,1
230,atondelier,8.124356821751611e-05,0.00016248713643503222,0.0,6.672074987758614e-05,1.0,9.718820786551982e-06,0.0,0.0,401,1
231,yhwang,0.0016519525537561609,0.0014082218491036126,0.0018956832584087094,0.0013323935215036886,0.7396825396825397,6.384358139502733e-05,3.0433384724108607e-05,0.45545679342377865,401,1
232,MegaMraz,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,1103,0
233,phil-lgr,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,957,1
234,lvl99,5.416237881167741e-05,0.0,0.00010832475762335481,0.0,0.0,8.123916811091856e-06,0.0,1.0,605,1
235,michaloslav,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,669,1
236,V7lanw,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,1068,1
237,mnkhouri,0.00021664951524670963,0.00021664951524670963,0.00021664951524670963,2.0547030047758215e-05,1.0,9.994180090857154e-06,0.0,0.36763317599460554,1068,1
238,fzaninotto,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.329928597361733,1068,1
239,popopome,0.00016248713643503222,5.416237881167741e-05,0.00027081189405838704,7.5492508461716975e-06,1.0,8.41076455110761e-06,0.0,0.3667922497308934,327,1
240,abjunoo,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.3462720690969135,669,1
241,GeoffreyPlitt,5.416237881167741e-05,0.0,0.00010832475762335481,0.0,1.0,8.123916811091856e-06,0.0,0.33004043485629886,669,1
242,thinkingdyw,2.7081189405838704e-05,5.416237881167741e-05,0.0,4.959673401251467e-06,0.0,8.514817741312019e-06,0.0,0.0,669,1
243,tun100,5.416237881167741e-05,0.00010832475762335481,0.0,1.0354560800392362e-05,1.0,9.443290825180579e-06,0.0,0.0,327,1
244,milmd90,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.20459287054409006,1068,1
245,dandclark,0.00024373070465254833,0.00021664951524670963,0.00027081189405838704,5.1593596314756626e-05,0.9,1.4487020857297262e-05,7.544606501379976e-06,0.36749440534929495,957,1
246,TA2k,0.00013540594702919352,0.00027081189405838704,0.0,4.04465387238561e-05,0.3,2.1834036750846596e-05,0.0,0.0,782,1
247,bbit8,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,357,0
248,dylanb,0.00010832475762335481,0.00021664951524670963,0.0,3.4558357499488485e-05,0.5,2.1332315258399334e-05,0.0,0.0,1068,1
249,liveforfree,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.27351164797238997,1068,1
250,DonRecardo,0.00010832475762335481,0.00021664951524670963,0.0,2.6739933870920225e-06,0.16666666666666666,1.7218977719255733e-05,0.0,0.0,955,1
251,win-t,0.00013540594702919352,0.00027081189405838704,0.0,8.71259921537943e-05,0.8,1.6136122088382504e-05,0.0,0.0,327,1
252,leela555,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,16,0
253,Ajido,0.00046038021989925796,0.00032497427287006444,0.0005957861669284515,0.00011231898898642488,0.9636363636363636,1.3653546160204173e-05,2.3110171302407026e-07,0.4120189837066594,327,1
254,bencmbrook,0.00013540594702919352,0.00016248713643503222,0.00010832475762335481,3.6240845036890355e-05,0.5,1.3386974743858542e-05,2.2262053819598986e-07,0.3177896945674982,891,1
255,carboneater,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,7.410792042719893e-06,0.0,8.378026986640775e-06,0.0,0.32389914688339155,782,1
256,beardedtim,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.2761435922369434,401,1
257,iamogbz,0.00013540594702919352,0.00021664951524670963,5.416237881167741e-05,3.668223024143775e-05,1.0,1.0611439983758596e-05,0.0,0.32558583952416215,782,1
258,mskec,0.00018956832584087093,0.00016248713643503222,0.00021664951524670963,4.879471912987525e-05,1.0,9.869898437769898e-06,0.0,0.3553643592751923,401,1
259,mhamwala,0.0005416237881167741,0.00032497427287006444,0.0007582733033634837,9.075730726023953e-05,0.967032967032967,1.1199832151504882e-05,1.0386805247479992e-08,0.4035170821244597,327,1
260,bl-ue,0.0027081189405838706,0.0025997941829605156,0.002816443698207225,0.0019416436176329425,0.33118712273641854,8.498981851612856e-05,0.00018332060430431855,0.4472518457752256,782,1
261,dougalcampbell,5.416237881167741e-05,0.00010832475762335481,0.0,7.125699203967177e-06,1.0,1.129359811324467e-05,0.0,0.0,669,1
262,Buffele,0.00027081189405838704,0.0005416237881167741,0.0,4.6616970496936736e-05,0.35555555555555557,3.405108965307439e-05,0.0,0.0,401,1
263,bimbiltu,0.00010832475762335481,0.00021664951524670963,0.0,7.556678379974791e-06,0.0,2.2509660055507376e-05,0.0,0.0,401,1
264,RatanRSur,0.00021664951524670963,0.00043329903049341926,0.0,2.7755611892176763e-05,0.07142857142857142,3.8036379669788996e-05,0.0,0.0,654,1
265,normallam,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,1075,0
266,jeanbmar,2.7081189405838704e-05,5.416237881167741e-05,0.0,1.1015420807394286e-05,0.0,8.81403455754404e-06,0.0,0.0,782,1
267,Ankita-Khiratkar,0.00010832475762335481,0.00010832475762335481,0.00010832475762335481,0.00015640252747816045,1.0,9.600229054832367e-06,0.0,0.3656704405215432,891,1
268,KunalKumar-1,0.0008124356821751611,0.00043329903049341926,0.001191572333856903,0.00020551862471880966,0.6233766233766234,1.341483152827603e-05,3.2496499313698562e-06,0.3892839802359124,782,1
269,bgalek,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.3194216619018606,1068,1
270,erights,0.00048746140930509667,0.0005416237881167741,0.00043329903049341926,0.0002328299814726614,0.5641025641025641,2.8480341559359028e-05,4.081270558997706e-05,0.3627411842980705,450,1
271,chsnt,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,17,0
272,bondden,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,2.3855356053465624e-06,0.0,8.567562584898124e-06,0.0,0.3271016823057909,1068,0
273,chinhuang007,0.0006499485457401289,0.0005416237881167741,0.0007582733033634837,0.0003012387148043074,0.967032967032967,1.7269222079319527e-05,1.4727145582182793e-08,0.3988412243225844,401,1
274,sebdeckers,0.0011644911444510643,0.0009207604397985159,0.0014082218491036126,0.0010455502420166425,0.6059113300492611,3.546415587653816e-05,6.097430463039276e-06,0.42045840145602614,327,1
275,shubham9411,0.0009478416292043547,0.0006499485457401289,0.0012457347126685805,0.0010542166512647983,0.6877470355731226,2.2801587033603884e-05,9.564037659210033e-06,0.3923318269479865,891,1
276,arixmkii,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,669,1
277,hootan09,2.7081189405838704e-05,5.416237881167741e-05,0.0,2.0657848568904287e-05,0.0,8.461293480890366e-06,0.0,0.0,891,1
278,panta82,8.124356821751611e-05,0.00016248713643503222,0.0,2.3229836957607384e-05,0.6666666666666666,9.35598094257052e-06,0.0,0.0,327,1
279,DinoChiesa,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,1.5562711343028455e-05,0.0,8.630847365105992e-06,0.0,0.3412789824227553,401,1
280,rg1220,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.27125288545729526,327,1
281,adarshsaraogi,0.00010832475762335481,5.416237881167741e-05,0.00016248713643503222,2.819888419842251e-05,0.6666666666666666,9.180479350184932e-06,0.0,0.3369425491941066,1068,1
282,haggholm,0.00016248713643503222,0.00027081189405838704,5.416237881167741e-05,5.1804917168195043e-05,0.4,1.664899744426163e-05,3.998805048255263e-05,0.32372221166635,327,1
283,trevors20,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,2.6653738536341196e-06,0.0,8.694684094699604e-06,0.0,0.32992036405005687,1068,1
284,Ivasan7,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,327,1
285,LocutusOfBorg,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,1068,0
286,li-plaintext,5.416237881167741e-05,0.00010832475762335481,0.0,1.4151813825425556e-05,1.0,8.808715209512582e-06,0.0,0.0,1068,1
287,sdayan,8.124356821751611e-05,0.00016248713643503222,0.0,4.021156470371301e-05,1.0,2.590708136588045e-05,0.0,0.0,1068,1
288,chiptus,8.124356821751611e-05,0.00016248713643503222,0.0,6.439191473670983e-05,1.0,1.4333717550989489e-05,0.0,0.0,327,1
289,int0h,5.416237881167741e-05,0.00010832475762335481,0.0,3.7432154356010447e-07,0.0,8.893309576397438e-06,0.0,0.0,401,1
290,hexchain,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,1.1323876269257547e-05,0.0,8.554188421115487e-06,0.0,0.33884400248601615,327,1
291,kevintap-idemia,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,18,0
292,thangktran,0.0011374099550452257,0.0009207604397985159,0.0013540594702919353,0.0010082910197741143,0.7116402116402116,3.248589432897686e-05,4.228366439285099e-05,0.4358810361368724,401,1
293,aidant,0.00018956832584087093,0.00021664951524670963,0.00016248713643503222,0.0001954690877860199,0.8,1.4734291854694238e-05,1.6818657449942785e-05,0.35246961468838894,891,1
294,thygasantos,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,1.8537894628506632e-06,0.0,8.396189401553557e-06,0.0,0.32060027285129605,782,1
295,vperezma,0.00029789308346422574,0.00016248713643503222,0.00043329903049341926,3.906426403855125e-05,1.0,9.398359649106375e-06,0.0,0.3956114126491162,327,1
296,aliaburas80,0.00010832475762335481,0.00021664951524670963,0.0,1.5392515063937923e-05,0.8333333333333334,1.1814584310948228e-05,0.0,0.0,1068,1
297,vivekagrawal2810,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,891,1
298,treeindev,5.416237881167741e-05,0.00010832475762335481,0.0,5.548555069996052e-06,0.0,8.594942325919074e-06,0.0,0.0,782,1
299,Shudrum,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,3.301416343663353e-08,0.0,9.085537557823225e-06,0.0,0.2726490768338301,782,1
300,yahu1031,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,19,0
301,archcorsair,0.00010832475762335481,0.00016248713643503222,5.416237881167741e-05,4.25560701022708e-05,0.5,9.313976299037193e-06,3.958171884447589e-07,1.0,401,1
302,mag123c,0.0007582733033634837,0.00037913665168174185,0.0011374099550452257,0.00026533894822032507,0.3952380952380952,2.2907296188898565e-05,0.00013598724539080813,0.37965516280883543,782,1
303,willysys,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,327,1
304,nwoltman,0.0009207604397985159,0.0008124356821751611,0.0010290851974218708,0.00022514880704382998,0.4853801169590643,2.4111787992578e-05,4.873270742926635e-06,0.3764465434860662,669,1
305,fabiomcarneiro,0.00035205546227590315,0.00032497427287006444,0.00037913665168174185,3.0911343049149704e-05,0.38095238095238093,2.970534262487279e-05,0.0001054047583677471,0.3804711924966503,669,1
306,al6x,5.416237881167741e-05,0.0,0.00010832475762335481,0.0,1.0,8.123916811091856e-06,0.0,0.345009997722038,891,1
307,zweifisch,8.124356821751611e-05,0.00016248713643503222,0.0,3.756743032021301e-05,1.0,9.398793831790433e-06,0.0,0.0,1068,1
308,yury-dymov,8.124356821751611e-05,0.00016248713643503222,0.0,2.8593755201310686e-05,0.6666666666666666,9.272990575752023e-06,0.0,0.0,1068,1
309,tamaroth,0.00013540594702919352,0.00027081189405838704,0.0,6.221600029432323e-05,0.8,1.077784375555353e-05,0.0,0.0,327,1
310,samug0,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,20,0
311,MarkusVolk,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,7.931914749156843e-06,0.0,8.44127388909583e-06,0.0,0.3358714669426579,891,1
312,Pauan,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,2.8062700911754503e-06,0.0,8.402093587216473e-06,0.0,0.3269447576099211,450,1
313,linyongfu2013,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,525,0
314,DmitrySoshnikov,0.00010832475762335481,0.00021664951524670963,0.0,4.3423821345814137e-05,0.5,2.03535740373304e-05,0.0,0.0,669,1
315,gergelyke,0.0005957861669284515,0.00048746140930509667,0.0007041109245518063,0.00016563914468513757,0.8717948717948718,1.5031941576919304e-05,1.3025138239420991e-06,0.3959791987449522,327,1
316,bhaveshj21,2.7081189405838704e-05,5.416237881167741e-05,0.0,4.959673401251467e-06,0.0,8.514817741312019e-06,0.0,0.0,669,1
317,wangdashuaihenshuai,8.124356821751611e-05,0.00016248713643503222,0.0,4.3134817136914005e-05,1.0,9.79281948411356e-06,0.0,0.0,401,1
318,MichaelTSS,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,2.727413308898087e-09,0.0,8.913203690204397e-06,0.0,0.2706996881889138,327,1
319,wooffie,0.0005416237881167741,0.00048746140930509667,0.0005957861669284515,0.001588887595719034,0.9120879120879121,2.916762861702731e-05,2.3379026457171904e-08,0.3792115293659405,891,1
320,jcpst,8.124356821751611e-05,0.00016248713643503222,0.0,0.00011003050124681954,1.0,1.4437901194081812e-05,0.0,0.0,327,1
321,mankeheaven,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.24398145662174014,782,1
322,s1hofmann,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.2671383216399483,327,1
